Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1981492,-,-,-,28.37,36.58,3,769,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,3,15,2,30,4.3,0.79,0.085,0.65,0,0,0,0,0,-1.5,0,0,0,0,66.01,145.85,0.25,931,0.7000000000000001,3,3.3000000000000003
2022,3,15,3,30,3.5,0.8200000000000001,0.083,0.65,0,0,0,0,0,-1.5,0,0,0,0,70.03,135.29,0.25,931,0.7000000000000001,6,2.9000000000000004
2022,3,15,4,30,2.9000000000000004,0.85,0.081,0.65,0,0,0,0,0,-1.5,0,0,0,0,72.74,123.14,0.25,931,0.6000000000000001,8,2.6
2022,3,15,5,30,2.3000000000000003,0.87,0.079,0.65,0,0,0,0,0,-1.6,0,0,0,0,75.53,110.28,0.25,932,0.6000000000000001,8,2.3000000000000003
2022,3,15,6,30,2.2,0.89,0.076,0.65,0,0,0,0,0,-1.7000000000000002,0,0,0,0,75.66,97.13,0.25,932,0.6000000000000001,10,2.6
2022,3,15,7,30,4.1000000000000005,0.92,0.07200000000000001,0.65,36,402,79,0,0,-1.9000000000000001,36,402,0,79,65.01,83.81,0.25,933,0.6000000000000001,12,3.9000000000000004
2022,3,15,8,30,6.9,0.9500000000000001,0.069,0.65,69,756,316,0,2,-3,182,222,0,255,49.35,70.87,0.25,933,0.6000000000000001,7,4.5
2022,3,15,9,30,9.3,0.98,0.066,0.65,86,895,556,0,1,-3.7,86,895,0,556,39.81,58.33,0.25,933,0.6000000000000001,88,4.2
2022,3,15,10,30,11.4,1.01,0.061,0.65,95,975,763,0,0,-4.1000000000000005,95,975,0,763,33.47,46.71,0.25,932,0.5,346,3.8000000000000003
2022,3,15,11,30,13.100000000000001,1.04,0.058,0.65,99,1012,908,0,0,-4.7,99,1012,0,908,28.62,37.01,0.25,932,0.5,333,3.7
2022,3,15,12,30,14.4,1,0.06,0.65,104,1025,981,0,0,-5.5,104,1025,0,981,24.740000000000002,31.16,0.25,931,0.5,323,4
2022,3,15,13,30,15.200000000000001,1,0.06,0.65,104,1024,978,0,0,-6.2,104,1024,0,978,22.35,31.400000000000002,0.25,930,0.5,321,4.4
2022,3,15,14,30,15.3,1.01,0.06,0.65,100,1008,899,0,0,-6.7,100,1008,0,899,21.43,37.63,0.25,930,0.5,323,4.7
2022,3,15,15,30,14.9,1.24,0.05,0.65,87,985,753,0,0,-6.9,87,985,0,753,21.6,47.52,0.25,930,0.5,329,5
2022,3,15,16,30,13.8,1.26,0.048,0.65,76,923,548,0,0,-6.9,76,923,0,548,23.1,59.230000000000004,0.25,930,0.5,336,5.2
2022,3,15,17,30,12.100000000000001,1.25,0.047,0.65,59,792,306,0,0,-6.800000000000001,59,792,0,306,26.05,71.82000000000001,0.25,930,0.5,342,5
2022,3,15,18,30,10.100000000000001,1.23,0.047,0.65,28,439,68,0,0,-6.4,28,439,0,68,30.73,84.75,0.25,931,0.5,347,4.3
2022,3,15,19,30,8.8,1.2,0.048,0.65,0,0,0,0,0,-5.7,0,0,0,0,35.33,98.07000000000001,0.25,932,0.5,352,4.7
2022,3,15,20,30,7.800000000000001,1.16,0.051000000000000004,0.65,0,0,0,0,0,-4.9,0,0,0,0,40.17,111.19,0.25,932,0.5,355,5
2022,3,15,21,30,6.800000000000001,1.11,0.056,0.65,0,0,0,0,0,-4.1000000000000005,0,0,0,0,45.730000000000004,123.98,0.25,933,0.5,357,5
2022,3,15,22,30,5.9,1.08,0.061,0.65,0,0,0,0,0,-3.5,0,0,0,0,51.09,136,0.25,933,0.5,270,4.9
2022,3,15,23,30,5,1.04,0.067,0.65,0,0,0,0,0,-3,0,0,0,0,56.42,146.29,0.25,933,0.5,2,4.7
2022,3,16,0,30,4.2,1.01,0.07,0.65,0,0,0,0,0,-2.6,0,0,0,0,61.09,152.71,0.25,933,0.5,4,4.5
2022,3,16,1,30,3.3000000000000003,0.99,0.07200000000000001,0.65,0,0,0,0,0,-2.5,0,0,0,0,65.66,152.38,0.25,933,0.5,4,4.2
2022,3,16,2,30,2.4000000000000004,0.96,0.07,0.65,0,0,0,0,0,-2.6,0,0,0,0,69.69,145.49,0.25,933,0.5,6,3.8000000000000003
2022,3,16,3,30,1.6,0.9400000000000001,0.066,0.65,0,0,0,0,0,-2.7,0,0,0,0,73.21000000000001,134.99,0.25,933,0.4,9,3.4000000000000004
2022,3,16,4,30,0.8,0.92,0.061,0.65,0,0,0,0,0,-2.8000000000000003,0,0,0,0,76.65,122.86,0.25,933,0.4,13,3.1
2022,3,16,5,30,0.2,0.91,0.056,0.65,0,0,0,0,0,-3,0,0,0,0,78.92,110.02,0.25,933,0.4,18,2.9000000000000004
2022,3,16,6,30,0.1,0.92,0.052000000000000005,0.65,0,0,0,0,0,-3.2,0,0,0,0,78.57000000000001,96.88,0.25,934,0.30000000000000004,24,3.1
2022,3,16,7,30,2.1,0.9500000000000001,0.046,0.65,33,505,89,0,0,-3.7,33,505,0,89,65.36,83.56,0.25,934,0.30000000000000004,26,4.6000000000000005
2022,3,16,8,30,5,0.97,0.041,0.65,59,835,336,0,0,-6.800000000000001,59,835,0,336,42.050000000000004,70.61,0.25,935,0.30000000000000004,22,5.800000000000001
2022,3,16,9,30,7.5,0.9400000000000001,0.039,0.65,73,957,580,0,0,-9.9,73,957,0,580,27.94,58.04,0.25,935,0.30000000000000004,21,6
2022,3,16,10,30,9.9,0.92,0.039,0.65,83,1016,784,0,0,-11.8,83,1016,0,784,20.43,46.38,0.25,935,0.30000000000000004,21,5.9
2022,3,16,11,30,11.9,0.9,0.04,0.65,89,1046,929,0,0,-13.100000000000001,89,1046,0,929,16.1,36.64,0.25,934,0.30000000000000004,21,5.7
2022,3,16,12,30,13.5,0.85,0.043000000000000003,0.65,94,1057,1002,0,0,-14.100000000000001,94,1057,0,1002,13.34,30.75,0.25,934,0.30000000000000004,19,5.4
2022,3,16,13,30,14.5,0.85,0.044,0.65,95,1055,999,0,0,-14.9,95,1055,0,999,11.75,31.04,0.25,933,0.30000000000000004,15,5.1000000000000005
2022,3,16,14,30,15,0.8200000000000001,0.047,0.65,94,1037,918,0,0,-15.4,94,1037,0,918,10.88,37.35,0.25,933,0.30000000000000004,9,4.9
2022,3,16,15,30,14.8,0.81,0.048,0.65,88,1002,767,0,0,-15.8,88,1002,0,767,10.71,47.31,0.25,933,0.30000000000000004,5,4.800000000000001
2022,3,16,16,30,13.9,0.81,0.048,0.65,77,937,559,0,0,-15.9,77,937,0,559,11.200000000000001,59.06,0.25,933,0.30000000000000004,5,4.5
2022,3,16,17,30,11.9,0.81,0.051000000000000004,0.65,62,799,313,0,0,-15.8,62,799,0,313,12.89,71.68,0.25,933,0.30000000000000004,12,3.6
2022,3,16,18,30,8.4,0.8,0.053,0.65,30,429,70,0,0,-14.600000000000001,30,429,0,70,17.98,84.62,0.25,934,0.30000000000000004,26,2
2022,3,16,19,30,6.7,0.8,0.054,0.65,0,0,0,0,0,-14.5,0,0,0,0,20.43,97.95,0.25,934,0.30000000000000004,47,2.1
2022,3,16,20,30,6,0.81,0.054,0.65,0,0,0,0,0,-14.5,0,0,0,0,21.34,111.05,0.25,934,0.30000000000000004,65,2.6
2022,3,16,21,30,5.2,0.81,0.056,0.65,0,0,0,0,0,-14.5,0,0,0,0,22.56,123.82000000000001,0.25,934,0.30000000000000004,76,3.2
2022,3,16,22,30,4.3,0.8,0.059000000000000004,0.65,0,0,0,0,0,-14.5,0,0,0,0,23.97,135.8,0.25,935,0.30000000000000004,83,3.4000000000000004
2022,3,16,23,30,3.5,0.78,0.063,0.65,0,0,0,0,0,-14.700000000000001,0,0,0,0,25.13,146.01,0.25,935,0.30000000000000004,86,3.3000000000000003
2022,3,17,0,30,2.8000000000000003,0.73,0.069,0.65,0,0,0,0,0,-14.8,0,0,0,0,26.14,152.34,0.25,934,0.30000000000000004,90,3.1
2022,3,17,1,30,2.2,0.68,0.07200000000000001,0.65,0,0,0,0,0,-14.9,0,0,0,0,27.04,151.98,0.25,934,0.30000000000000004,97,2.8000000000000003
2022,3,17,2,30,1.6,0.62,0.073,0.65,0,0,0,0,0,-15,0,0,0,0,27.94,145.14000000000001,0.25,934,0.30000000000000004,105,2.6
2022,3,17,3,30,1.1,0.56,0.076,0.65,0,0,0,0,0,-15.100000000000001,0,0,0,0,28.7,134.68,0.25,933,0.30000000000000004,112,2.3000000000000003
2022,3,17,4,30,0.7000000000000001,0.51,0.082,0.65,0,0,0,0,0,-15.200000000000001,0,0,0,0,29.41,122.59,0.25,933,0.30000000000000004,118,2.2
2022,3,17,5,30,0.30000000000000004,0.49,0.083,0.65,0,0,0,0,0,-15.200000000000001,0,0,0,0,30.310000000000002,109.76,0.25,934,0.30000000000000004,122,2
2022,3,17,6,30,1,0.48,0.083,0.65,0,0,0,0,0,-15.100000000000001,0,0,0,0,28.94,96.63,0.25,934,0.30000000000000004,121,2.3000000000000003
2022,3,17,7,30,4.3,0.48,0.083,0.65,41,393,86,0,0,-14.9,41,393,0,86,23.23,83.31,0.25,935,0.30000000000000004,116,3.5
2022,3,17,8,30,8.1,0.47000000000000003,0.085,0.65,78,746,329,0,0,-14.4,78,746,0,329,18.61,70.35000000000001,0.25,935,0.30000000000000004,107,4.1000000000000005
2022,3,17,9,30,11.700000000000001,0.45,0.09,0.65,101,881,571,0,0,-14,101,881,0,571,15.14,57.75,0.25,935,0.30000000000000004,101,4.5
2022,3,17,10,30,14.3,0.4,0.098,0.65,120,942,774,0,0,-15.200000000000001,120,942,0,774,11.61,46.06,0.25,934,0.30000000000000004,101,4.2
2022,3,17,11,30,16.6,0.35000000000000003,0.111,0.65,138,966,917,0,0,-16.400000000000002,138,966,0,917,9.040000000000001,36.27,0.25,934,0.30000000000000004,102,3.5
2022,3,17,12,30,18.3,0.25,0.17,0.65,179,924,976,0,0,-17.6,179,924,0,976,7.36,30.35,0.25,933,0.30000000000000004,105,2.6
2022,3,17,13,30,19.3,0.22,0.185,0.65,188,907,968,0,0,-18.3,188,907,0,968,6.5,30.67,0.25,932,0.30000000000000004,100,1.8
2022,3,17,14,30,19.8,0.21,0.19,0.65,184,879,886,0,0,-18.6,184,879,0,886,6.17,37.06,0.25,932,0.30000000000000004,68,1.5
2022,3,17,15,30,19.6,0.2,0.265,0.65,205,743,711,0,0,-18.5,205,743,0,711,6.2700000000000005,47.1,0.25,931,0.4,109,1.7000000000000002
2022,3,17,16,30,18.7,0.2,0.28,0.65,183,620,503,0,0,-18.3,183,620,0,503,6.78,58.9,0.25,931,0.4,358,1.9000000000000001
2022,3,17,17,30,16.400000000000002,0.22,0.261,0.65,130,441,269,0,0,-16.6,130,441,0,269,9.03,71.54,0.25,932,0.4,270,1.5
2022,3,17,18,30,13.100000000000001,0.24,0.23500000000000001,0.65,44,92,53,0,0,-14.5,44,92,0,53,13.32,84.5,0.25,932,0.4,22,1.1
2022,3,17,19,30,11.9,0.25,0.218,0.65,0,0,0,0,0,-15.200000000000001,0,0,0,0,13.57,97.82000000000001,0.25,932,0.4,58,1.2000000000000002
2022,3,17,20,30,10.9,0.26,0.20600000000000002,0.65,0,0,0,0,0,-15.4,0,0,0,0,14.21,110.92,0.25,932,0.4,89,1.3
2022,3,17,21,30,9.700000000000001,0.27,0.195,0.65,0,0,0,0,0,-15.8,0,0,0,0,14.92,123.66,0.25,932,0.4,110,1.3
2022,3,17,22,30,8.6,0.28,0.186,0.65,0,0,0,0,0,-16.1,0,0,0,0,15.64,135.59,0.25,932,0.4,126,1.4000000000000001
2022,3,17,23,30,7.6000000000000005,0.28,0.181,0.65,0,0,0,0,0,-16.5,0,0,0,0,16.21,145.73,0.25,932,0.4,139,1.3
2022,3,18,0,30,7,0.29,0.177,0.65,0,0,0,0,0,-16.7,0,0,0,0,16.65,151.98,0.25,932,0.4,149,1.3
2022,3,18,1,30,6.5,0.3,0.17200000000000001,0.65,0,0,0,0,0,-16.5,0,0,0,0,17.46,151.58,0.25,931,0.4,155,1.2000000000000002
2022,3,18,2,30,6.2,0.3,0.168,0.65,0,0,0,0,0,-16.2,0,0,0,0,18.35,144.78,0.25,931,0.5,157,1.3
2022,3,18,3,30,6.2,0.3,0.169,0.65,0,0,0,0,0,-15.4,0,0,0,0,19.59,134.37,0.25,931,0.5,154,1.3
2022,3,18,4,30,6.2,0.28,0.17500000000000002,0.65,0,0,0,0,0,-14.5,0,0,0,0,21,122.31,0.25,931,0.5,139,1.2000000000000002
2022,3,18,5,30,6,0.28,0.17300000000000001,0.65,0,0,0,0,0,-13.9,0,0,0,0,22.5,109.5,0.25,931,0.5,111,1.2000000000000002
2022,3,18,6,30,6.300000000000001,0.3,0.155,0.65,0,0,0,0,0,-13.600000000000001,0,0,0,0,22.55,96.38,0.25,931,0.5,86,1.3
2022,3,18,7,30,8.6,0.32,0.14400000000000002,0.65,50,256,81,0,0,-12.9,50,256,0,81,20.35,83.06,0.25,931,0.5,76,1.8
2022,3,18,8,30,12.100000000000001,0.3,0.145,0.65,101,625,314,0,0,-13.8,101,625,0,314,15.02,70.08,0.25,932,0.5,66,2.3000000000000003
2022,3,18,9,30,16.400000000000002,0.29,0.145,0.65,129,787,552,0,0,-14.4,129,787,0,552,10.85,57.47,0.25,932,0.5,120,1.9000000000000001
2022,3,18,10,30,19.900000000000002,0.29,0.14200000000000002,0.65,144,874,755,0,0,-13.8,144,874,0,755,9.120000000000001,45.74,0.25,931,0.5,325,1.8
2022,3,18,11,30,22.3,0.29,0.14100000000000001,0.65,154,919,898,0,0,-12.700000000000001,154,919,0,898,8.63,35.9,0.25,931,0.5,304,2.1
2022,3,18,12,30,23.8,0.29,0.129,0.65,152,949,974,0,0,-11.8,152,949,0,974,8.43,29.95,0.25,930,0.5,299,2.6
2022,3,18,13,30,24.5,0.28,0.135,0.65,155,935,963,0,0,-11.200000000000001,155,935,0,963,8.5,30.310000000000002,0.25,930,0.6000000000000001,302,3
2022,3,18,14,30,24.700000000000003,0.25,0.151,0.65,159,898,878,0,0,-10.9,159,898,0,878,8.620000000000001,36.78,0.25,929,0.6000000000000001,306,3
2022,3,18,15,30,24.200000000000003,0.2,0.182,0.65,164,814,721,0,0,-10.8,164,814,0,721,8.96,46.89,0.25,929,0.6000000000000001,311,2.8000000000000003
2022,3,18,16,30,23.1,0.16,0.217,0.65,160,675,510,0,0,-10.700000000000001,160,675,0,510,9.63,58.74,0.25,929,0.6000000000000001,318,2.2
2022,3,18,17,30,20.700000000000003,0.14,0.245,0.65,128,445,270,0,0,-9.200000000000001,128,445,0,270,12.56,71.4,0.25,929,0.6000000000000001,248,1.4000000000000001
2022,3,18,18,30,17.1,0.12,0.259,0.65,45,68,52,0,0,-8.3,45,68,0,52,16.84,84.38,0.25,929,0.6000000000000001,16,1.1
2022,3,18,19,30,15.4,0.12,0.263,0.65,0,0,0,0,0,-8.4,0,0,0,0,18.650000000000002,97.7,0.25,929,0.6000000000000001,36,1.2000000000000002
2022,3,18,20,30,14.3,0.13,0.258,0.65,0,0,0,0,0,-8,0,0,0,0,20.54,110.78,0.25,930,0.7000000000000001,41,1.2000000000000002
2022,3,18,21,30,13,0.15,0.24,0.65,0,0,0,0,0,-7.7,0,0,0,0,22.95,123.5,0.25,930,0.7000000000000001,40,1.4000000000000001
2022,3,18,22,30,11.5,0.18,0.215,0.65,0,0,0,0,0,-7,0,0,0,0,26.72,135.39000000000001,0.25,930,0.7000000000000001,38,1.6
2022,3,18,23,30,10.200000000000001,0.21,0.194,0.65,0,0,0,0,0,-5.5,0,0,0,0,32.59,145.45000000000002,0.25,930,0.7000000000000001,36,1.8
2022,3,19,0,30,9.1,0.25,0.18,0.65,0,0,0,0,0,-3.8000000000000003,0,0,0,0,40.08,151.61,0.25,930,0.7000000000000001,36,1.9000000000000001
2022,3,19,1,30,8.1,0.27,0.17300000000000001,0.65,0,0,0,0,0,-2.3000000000000003,0,0,0,0,47.870000000000005,151.18,0.25,930,0.8,40,1.9000000000000001
2022,3,19,2,30,7.2,0.28,0.168,0.65,0,0,0,0,0,-1.4000000000000001,0,0,0,0,54.52,144.42000000000002,0.25,929,0.7000000000000001,47,1.8
2022,3,19,3,30,6.5,0.28,0.169,0.65,0,0,0,0,0,-0.9,0,0,0,0,59.38,134.05,0.25,929,0.7000000000000001,49,1.6
2022,3,19,4,30,6,0.26,0.183,0.65,0,0,0,0,0,-0.4,0,0,0,0,63.71,122.03,0.25,929,0.7000000000000001,43,1.7000000000000002
2022,3,19,5,30,5.5,0.25,0.196,0.65,0,0,0,0,0,0.5,0,0,0,0,70.14,109.24000000000001,0.25,929,0.8,34,1.9000000000000001
2022,3,19,6,30,5.7,0.24,0.20400000000000001,0.65,0,0,0,0,0,1.4000000000000001,0,0,0,0,73.99,96.12,0.25,930,0.8,42,2.2
2022,3,19,7,30,8,0.24,0.20800000000000002,0.65,56,167,77,0,0,2,56,167,0,77,66.02,82.81,0.25,930,0.8,53,2.8000000000000003
2022,3,19,8,30,11.200000000000001,0.24,0.20600000000000002,0.65,120,525,302,0,0,2,120,525,0,302,53.07,69.82000000000001,0.25,930,0.8,57,2.9000000000000004
2022,3,19,9,30,15.200000000000001,0.24,0.198,0.65,152,708,536,0,0,0.4,152,708,0,536,36.39,57.18,0.25,930,0.8,67,2.5
2022,3,19,10,30,19.200000000000003,0.24,0.191,0.65,169,806,734,0,0,-2.5,169,806,0,734,22.96,45.42,0.25,929,0.8,85,1.5
2022,3,19,11,30,22.400000000000002,0.23,0.191,0.65,182,858,880,0,0,-5.1000000000000005,182,858,0,880,15.49,35.53,0.25,929,0.7000000000000001,152,0.8
2022,3,19,12,30,24.6,0.23,0.176,0.65,179,892,955,0,0,-6.800000000000001,179,892,0,955,11.89,29.55,0.25,928,0.7000000000000001,293,1.8
2022,3,19,13,30,25.8,0.24,0.17300000000000001,0.65,177,894,952,0,0,-8.1,177,894,0,952,10.05,29.94,0.25,927,0.7000000000000001,298,2.8000000000000003
2022,3,19,14,30,26.200000000000003,0.25,0.171,0.65,170,874,872,0,0,-8.3,170,874,0,872,9.64,36.51,0.25,927,0.7000000000000001,303,3.2
2022,3,19,15,30,25.8,0.27,0.156,0.65,149,841,726,0,0,-8.1,149,841,0,726,10.05,46.68,0.25,927,0.7000000000000001,306,3
2022,3,19,16,30,24.900000000000002,0.3,0.147,0.65,125,759,521,0,0,-7.800000000000001,125,759,0,521,10.81,58.57,0.25,927,0.8,307,2.5
2022,3,19,17,30,22.6,0.3,0.15,0.65,97,580,283,0,0,-6.6000000000000005,97,580,0,283,13.63,71.27,0.25,927,0.8,316,1.6
2022,3,19,18,30,18.900000000000002,0.27,0.171,0.65,43,154,58,0,0,-5.4,43,154,0,58,18.78,84.26,0.25,927,0.8,338,1.1
2022,3,19,19,30,16.6,0.23,0.202,0.65,0,0,0,0,0,-4.9,0,0,0,0,22.61,97.57000000000001,0.25,927,0.8,346,1.4000000000000001
2022,3,19,20,30,15.200000000000001,0.21,0.227,0.65,0,0,0,0,0,-3.6,0,0,0,0,27.13,110.65,0.25,927,0.9,346,1.8
2022,3,19,21,30,14,0.22,0.23900000000000002,0.65,0,0,0,0,0,-2.1,0,0,0,0,32.76,123.34,0.25,928,0.9,265,2.2
2022,3,19,22,30,13,0.23,0.241,0.65,0,0,0,0,0,-0.7000000000000001,0,0,0,0,38.81,135.18,0.25,928,0.9,10,2.7
2022,3,19,23,30,12.3,0.25,0.23900000000000002,0.65,0,0,0,0,0,0.4,0,0,0,0,44.1,145.17000000000002,0.25,927,0.8,25,3
2022,3,20,0,30,11.700000000000001,0.26,0.234,0.65,0,0,0,0,8,1.1,0,0,0,0,48.32,151.23,0.25,927,0.8,36,2.9000000000000004
2022,3,20,1,30,11.200000000000001,0.28,0.225,0.65,0,0,0,0,8,1.5,0,0,0,0,51.42,150.78,0.25,927,0.8,44,2.6
2022,3,20,2,30,10.700000000000001,0.29,0.216,0.65,0,0,0,0,0,1.8,0,0,0,0,54.120000000000005,144.06,0.25,927,0.8,52,2.3000000000000003
2022,3,20,3,30,9.8,0.29,0.20400000000000001,0.65,0,0,0,0,3,2,0,0,0,0,58.38,133.74,0.25,927,0.8,56,2.1
2022,3,20,4,30,8.6,0.31,0.191,0.65,0,0,0,0,4,2.1,0,0,0,0,63.65,121.75,0.25,928,0.8,57,1.7000000000000002
2022,3,20,5,30,8.4,0.35000000000000003,0.186,0.65,0,0,0,0,4,2.1,0,0,0,0,64.65,108.98,0.25,928,0.8,62,1.7000000000000002
2022,3,20,6,30,8.8,0.41000000000000003,0.182,0.65,0,0,0,0,7,2.2,0,0,0,0,63.27,95.87,0.25,928,0.9,69,2.3000000000000003
2022,3,20,7,30,9.9,0.45,0.17500000000000002,0.65,53,231,83,7,8,2.3000000000000003,5,0,7,5,59.36,82.56,0.25,929,1,72,3.5
2022,3,20,8,30,11.600000000000001,0.47000000000000003,0.165,0.65,105,594,312,0,7,2.3000000000000003,189,79,0,216,52.68,69.56,0.25,929,1,74,3.9000000000000004
2022,3,20,9,30,14.200000000000001,0.46,0.151,0.65,128,769,548,0,7,1.9000000000000001,271,283,0,425,43.36,56.9,0.25,928,1,79,3.9000000000000004
2022,3,20,10,30,17.3,0.44,0.14,0.65,140,860,747,0,7,1.2000000000000002,392,115,0,473,33.89,45.1,0.25,928,1,87,3.6
2022,3,20,11,30,20.1,0.44,0.133,0.65,146,909,889,0,8,0.1,350,513,0,769,26.19,35.160000000000004,0.25,927,1,96,3.1
2022,3,20,12,30,22.400000000000002,0.37,0.149,0.65,161,910,956,0,1,-1.7000000000000002,161,910,0,956,19.94,29.150000000000002,0.25,926,1,102,2.4000000000000004
2022,3,20,13,30,24,0.34,0.16,0.65,167,898,949,0,0,-3.4000000000000004,167,898,0,949,16.01,29.580000000000002,0.25,926,1,98,1.8
2022,3,20,14,30,24.8,0.31,0.178,0.65,171,855,862,0,0,-4.4,171,855,0,862,14.13,36.230000000000004,0.25,925,1.1,79,1.6
2022,3,20,15,30,24.8,0.28,0.196,0.65,168,786,710,0,0,-4.800000000000001,168,786,0,710,13.71,46.480000000000004,0.25,925,1.1,48,1.6
2022,3,20,16,30,24.1,0.27,0.20600000000000002,0.65,151,679,506,0,0,-4.800000000000001,151,679,0,506,14.33,58.410000000000004,0.25,924,1.1,30,1.8
2022,3,20,17,30,21.900000000000002,0.27,0.20400000000000001,0.65,113,496,274,0,0,-4.3,113,496,0,274,16.96,71.13,0.25,924,1.1,32,1.7000000000000002
2022,3,20,18,30,18.2,0.27,0.2,0.65,45,125,57,0,0,-3.3000000000000003,45,125,0,57,22.95,84.14,0.25,925,1.1,48,1.3
2022,3,20,19,30,16.5,0.25,0.20700000000000002,0.65,0,0,0,0,0,-3.4000000000000004,0,0,0,0,25.35,97.45,0.25,925,1.1,68,1.8
2022,3,20,20,30,15.3,0.23,0.228,0.65,0,0,0,0,0,-3.2,0,0,0,0,27.86,110.51,0.25,925,1.1,84,2.4000000000000004
2022,3,20,21,30,14,0.2,0.25,0.65,0,0,0,0,0,-2.9000000000000004,0,0,0,0,31.04,123.18,0.25,925,1.1,95,2.6
2022,3,20,22,30,12.9,0.18,0.261,0.65,0,0,0,0,0,-2.6,0,0,0,0,33.95,134.97,0.25,925,1.1,103,2.4000000000000004
2022,3,20,23,30,12,0.18,0.258,0.65,0,0,0,0,0,-2.5,0,0,0,0,36.39,144.88,0.25,925,1.1,110,2.1
2022,3,21,0,30,11.3,0.18,0.249,0.65,0,0,0,0,0,-2.4000000000000004,0,0,0,0,38.32,150.86,0.25,925,1,116,1.9000000000000001
2022,3,21,1,30,10.700000000000001,0.18,0.249,0.65,0,0,0,0,0,-2.4000000000000004,0,0,0,0,39.79,150.38,0.25,924,1,120,1.8
2022,3,21,2,30,10.3,0.15,0.28500000000000003,0.65,0,0,0,0,0,-2.5,0,0,0,0,40.53,143.70000000000002,0.25,924,1,121,1.6
2022,3,21,3,30,9.8,0.11,0.358,0.65,0,0,0,0,0,-2.7,0,0,0,0,41.33,133.43,0.25,924,1,121,1.5
2022,3,21,4,30,9.200000000000001,0.09,0.41100000000000003,0.65,0,0,0,0,0,-2.9000000000000004,0,0,0,0,42.35,121.47,0.25,924,1,121,1.4000000000000001
2022,3,21,5,30,8.700000000000001,0.09,0.422,0.65,0,0,0,0,0,-3.2,0,0,0,0,43.11,108.72,0.25,924,1,124,1.4000000000000001
2022,3,21,6,30,9,0.08,0.461,0.65,0,0,0,0,0,-3.3000000000000003,0,0,0,0,41.800000000000004,95.62,0.25,924,1.1,131,1.6
2022,3,21,7,30,11.4,0.09,0.501,0.65,56,27,60,0,0,-3.1,56,27,0,60,36.12,82.31,0.25,925,1.3,178,1.9000000000000001
2022,3,21,8,30,14.100000000000001,0.09,0.5700000000000001,0.65,189,208,263,0,0,-2.4000000000000004,189,208,0,263,31.93,69.29,0.25,925,1.4000000000000001,256,1.5
2022,3,21,9,30,17.400000000000002,0.07,0.657,0.65,291,328,472,0,0,-2,291,328,0,472,26.57,56.61,0.25,925,1.4000000000000001,180,1.5
2022,3,21,10,30,21.8,0.06,0.656,0.65,350,435,659,0,0,-2.4000000000000004,350,435,0,659,19.7,44.78,0.25,924,1.4000000000000001,208,3
2022,3,21,11,30,25.400000000000002,0.07,0.604,0.65,366,530,801,0,0,-2.5,366,530,0,801,15.65,34.800000000000004,0.25,924,1.3,240,4.800000000000001
2022,3,21,12,30,27,0.08,0.532,0.65,353,601,879,0,0,-2.2,353,601,0,879,14.65,28.75,0.25,923,1.3,252,5.4
2022,3,21,13,30,27.5,0.1,0.5,0.65,338,621,879,0,0,-2.2,338,621,0,879,14.22,29.22,0.25,922,1.3,250,5.9
2022,3,21,14,30,27.200000000000003,0.13,0.456,0.65,305,621,808,0,0,-2.2,305,621,0,808,14.49,35.96,0.25,922,1.3,243,6.5
2022,3,21,15,30,26.200000000000003,0.14,0.42,0.65,266,582,668,0,7,-1.9000000000000001,401,287,0,600,15.69,46.27,0.25,922,1.3,239,6.800000000000001
2022,3,21,16,30,24.5,0.15,0.419,0.65,225,469,472,7,8,-1.3,329,144,7,404,18.150000000000002,58.26,0.25,922,1.3,237,6.6000000000000005
2022,3,21,17,30,22.200000000000003,0.14,0.439,0.65,161,262,246,0,0,-0.6000000000000001,161,262,0,246,21.95,71,0.25,922,1.3,239,5.2
2022,3,21,18,30,19.400000000000002,0.13,0.47300000000000003,0.65,38,14,40,7,3,0,38,14,5,40,27.16,84.02,0.25,923,1.3,243,3.1
